id_prix,id_livre
1063,11785
1064,13138734
1064,18656310
1064,18367581
1065,6455548
1066,35368
1067,10846336
1068,1812654
1069,25937866
1070,116343
1071,1220721
1072,7512
1072,93722
1072,114187
1073,9798470
1074,27864391
1074,123534
1074,251762
1075,18077836
1075,20307078
1075,20894026
1076,589995
1077,28637
1078,500799
1079,736391
1080,28766
1081,4701
1082,8727466
1083,7719248
1083,7507889
1084,273737
1085,95609
1086,478071
1087,33843362
1088,11595072
1089,35074096
1090,144789
1090,93802
1090,136989
1091,1206073
1092,254103
1093,65959
1094,23705512
1094,24885622
1094,25716705
1094,22886110
1094,25224799
1094,25507925
1095,908311
1095,472778
1095,40963358
1096,12016
1097,238137
1097,261911
1097,238140
1098,33729
1098,763215
1098,243746
1098,197743
1098,818096
1098,6425
1098,110384
1099,816752
1099,1155278
1099,24876
1100,8089
1100,3505944
1101,7936809
1101,6459365
1102,9924
1103,16248196
1104,15713049
1105,19074829
1106,20439328
1106,16176440
1107,58307
1107,23012
1108,490471
1109,271295
1110,527513
1111,15673
1112,114203
1113,2294984
1114,6150990
1115,413432
1116,5024334
1117,217008
1117,394856
1117,204297
1117,809372
1117,1118654
1118,119838
1119,6321815
1120,6791785
1121,15704459
1121,22918050
1121,41044147
1121,18500665
1121,20443207
1121,8709528
1121,21569527
1121,17342700
1121,18746546
1122,18507827
1122,18816603
1122,23359964
1122,18293427
1122,18505784
1123,2906039
1124,7457379
1125,27403373
1126,69515
1127,4071565
1127,5510384
1128,136096
1129,11389
1130,89352
1131,16136176
1131,16050736
1131,33876808
1131,20488175
1131,15992857
1132,18635086
1133,33113683
1134,994232
1134,545586
1135,252669
1136,4570908
1137,8573020
1138,225741
1138,111044
1138,4325
1139,7247854
1139,7494887
1139,7286910
1139,6899530
1139,7507825
1139,6947702
1140,776212
1141,6428155
1142,21936988
1143,28588073
1143,25111119
1143,30201327
1144,455925
1144,785420
1145,207798
1145,89377
1145,222458
1146,69139
1147,16051
1148,71863
1149,278280
1149,12009
1150,2594251
1150,29235330
1151,10290243
1151,8870923
1151,9933894
1151,11741287
1151,9792287
1152,334818
1153,7938070
1154,618164
1154,237900
1155,3302568
1156,81992
1156,337008
1156,3973
1157,6918862
1158,8428139
1159,388698
1159,41637836
1159,34262
1160,109514
1161,11093329
1161,10680329
1162,89821
1162,43702
1163,20549446
1164,15756277
1165,432556
1166,968902
1166,27277475
1167,15944406
1168,7531478
1168,9733795
1169,8449698
1169,9314304
1169,9571478
1169,10818853
1169,8492319
1169,8559047
1169,9637479
1169,8419428
1169,8341567
1169,8074967
1170,22062213
1170,12446825
1170,30687916
1170,37903770
1171,9265891
1172,48176
1173,108067
1174,64895
1174,298827
1175,350678
1176,133266
1177,44230
1178,6814059
1179,21491731
1180,14084
1181,27525
1181,276491
1182,25893
1183,68768
1184,17262159
1184,17159011
1184,15811495
1185,25131061
1186,903
1186,124245
1187,100369
1188,845074
1188,2037559
1189,16130759
1189,33020060
1189,25883848
1190,6957731
1190,6452538
1191,309434
1192,769712
1192,156182
1192,296662
1192,6159
1193,152328
1194,8125737
1195,21720
1196,7493
1197,132376
1198,267667
1199,73064
1199,614467
1199,450915
1199,1566705
1199,97781
1199,304027
1199,42898
1199,458034
1199,306364
1199,114133
1199,74033
1200,3711152
1200,9402429
1200,7649340
1200,7046495
1200,6582637
1200,6642402
1200,7491418
1200,7198269
1200,6950445
1201,319964
1202,418285
1202,323980
1203,8563824
1204,1013383
1205,10203
1206,58962
1207,40483
1208,65484
1209,419916
1210,1296353
1211,17793815
1212,82443
1212,617526
1213,7963189
1214,68498
1215,238460
1215,626186
1215,428854
1215,809428
1215,260941
1215,661378
1216,112286
1217,7352053
1218,24910
1219,232109
1220,17978481
1220,18079527
1221,3127736
1221,318335
1222,93453
1223,760961
1223,16948
1224,2302650
1224,16109080
1225,20082
1226,216185
1227,12848580
1228,12334
1229,7968243
1229,6940642
1229,7356329
1229,6759304
1229,8124176
1230,8131227
1230,10199908
1230,9581507
1230,8679140
1230,8411749
1230,8315340
1230,9519912
1231,91249
1232,1160780
1233,573142
1233,37813
1234,37737
1235,16059
1235,29011
1235,2241093
1235,119216
1235,147993
1236,222525
1236,17165924
1236,224500
1237,6963764
1238,88612
1239,1156439
1239,17886138
1239,1085376
1240,76812
1241,2011854
1241,1248692
1241,2248164
1241,3697927
1241,3374819
1241,1189878
1241,2153427
1241,2169506
1242,70582
1243,598117
1244,313973
1244,493005
1245,7716140
1245,7775841
1245,7415016
1245,8044557
1246,9433912
1247,60146
1248,242757
1249,64552
1249,1700436
1249,372713
1250,899856
1251,12530
1252,102885
1253,10808013
1253,11865209
1254,417780
1255,9306975
1256,89884
1257,49488
1258,248787
1258,586732
1258,22163
1259,56405
1260,13042154
1261,857528
1262,30279
1263,9410421
1263,8038219
1263,8534799
1263,8843801
1263,9065265
1263,8538297
1263,10506237
1264,112507
1265,11256979
1265,9319468
1265,10368067
1265,8565083
1265,12391521
1265,9827912
1265,13707738
1266,8429687
1266,10664113
1266,8855321
1266,9265453
1267,6482981
1268,1474628
1269,8299165
1270,17349203
1271,1391316
1272,5755
1273,347964
1274,7710236
1275,784848
1276,22249695
1277,285740
1278,37774
1279,869906
1280,65714
1280,688770
1281,386887
1282,6318238
1283,304889
1284,4419501
1285,1197929
1285,989584
1285,964750
1286,30754980
1287,35924705
1288,7339
1289,227751
1290,296384
1290,231821
1290,7953155
1290,19844986
1290,144974
1291,33727
1291,399896
1291,221432
1291,287633
1291,861326
1291,469901
1291,89160
1292,122967
1293,485812
1294,6973771
1294,6335685
1295,9738582
1296,251665
1297,10867
1298,40163119
1298,40365093
1299,12881
1300,261601
1301,2980972
1302,14280
1303,834450
1304,2653622
1304,35120549
1304,184794
1305,20706852
1306,951749
1306,41820
1307,4437054
1307,2121231
1308,45106
1309,153789
1309,153784
1309,13830
1309,13837
1309,153795
1309,13835
1309,153800
1309,153785
1309,492490
1310,69625
1310,76765
1311,8643220
1312,481372
1313,77355
1313,8087
1314,16174176
1315,16099159
1316,1967070
1317,202677
1318,130511
1319,7096123
1319,7959473
1320,57045
1321,2828595
1321,2986865
1321,2855034
1322,2108205
1323,45432
1324,5347
1324,414146
1324,3431
1324,13152
1324,17020
1324,289601
1325,6327801
1326,12135086
1326,13085609
1326,12040447
1326,11099729
1327,12119529
1327,18136617
1327,17451921
1327,11710373
1327,18210693
1327,17455815
1327,18775297
1327,10357792
1328,142181
1329,322662
1329,106931
1330,105703
1331,112277
1332,1030285
1332,1162543
1332,4932435
1333,206856
1334,217436
1334,59825
1335,444347
1335,96128
1336,15815364
1336,13142142
1337,5578319
1338,9592213
1338,9271896
1338,10357575
1339,129911
1340,15760
1341,290376
1342,7685763
1342,6634409
1343,110387
1344,6308141
1345,1271104
1346,11045709
1347,359194
1348,89281
1349,101893
1350,64316
1351,25056959
1351,29430012
1351,34066798
1352,7093952
1352,7200466
1352,6606456
1353,2761626
1354,6657648
1355,98685
1356,109367
1356,24248
1356,132606
1356,411701
1356,42899
1356,10965
1356,80760
1356,827412
1356,73089
1357,172134
1358,114128
1359,17978160
1359,18982011
1359,19383432
1359,22857396
1359,18053060
1359,17926775
1359,16068341
1360,11970096
1361,143730
1361,289646
1362,7841670
1362,6993091
1362,7094569
1362,6437061
1363,15825932
1364,238127
1364,762064
1364,174357
1364,343529
1364,102856
1364,293045
1364,112754
1364,59829
1364,161910
1365,4858915
1366,1243539
1366,3240691
1366,3181564
1367,4455573
1368,5554803
1368,6957682
1369,22135
1370,28425
1371,21874813
1371,23153154
1371,18052066
1371,21936809
1371,25074850
1371,23492589
1371,25412978
1372,334291
1373,96472
1374,61690
1375,529701
1376,12286
1377,10116927
1378,6238661
1378,106808
1378,176378
1378,57727
1378,21704
1379,20663749
1379,25328105
1379,18143974
1379,20819685
1380,41088576
1380,36117813
1380,41150287
1380,42121039
1380,48715812
1380,41957126
1380,39338454
1380,41450662
1381,38355410
1382,213975
1382,194941
1383,234232
1384,6933138
1384,9468234
1385,180630
1385,250524
1386,977817
1387,26931
1387,7244
1388,30044
1389,5750628
1390,29743
1390,722367
1391,33570
1391,354475
1392,135917
1393,13592828
1394,21094993
1394,21535019
1395,12287
1396,904488
1397,154869
1398,107456
1399,71845
1400,14781507
1400,16130537
1401,24300
1401,49745
1402,103171
1403,3830
1404,125965
1405,1606730
1406,36223860
1407,106540
1408,133772
1409,595586
1410,895479
1410,70253
1411,16075147
1412,638689
1412,556136
1413,458003
1413,682150
1414,1590979
1415,1022376
1416,662323
1416,129619
1417,1703186
1418,12787
1419,52142
1420,5841487
1420,4716621
1421,18339834
1422,18467802
1423,1358541
1424,5942
1425,133937
1426,96702
1427,7841686
1428,193093
1429,11044367
1429,16127238
1429,20803953
1429,17166702
1429,10859509
1429,20877902
1430,79909
1431,60279
1431,492050
1432,13990
1432,35231
1433,15701217
1433,17661831
1434,647683
1434,21031
1435,18490532
1436,7741856
1436,7352840
1437,776891
1438,25059
1438,62992
1439,7807446
1439,7892578
1440,244102
1441,93996
1441,209176
1442,210946
1443,827326
1443,77554
1444,231826
1445,8862
1446,14431
1447,52879
1448,423245
1449,31177
1450,4593274
1451,2880674
1452,2138601
1453,2201019
1454,394015
1455,1191449
1456,1328370
1456,12146528
1457,118437
1458,784633
1459,4859743
1460,290369
1461,6436602
1462,279642
1463,1585765
1464,379197
1465,76546
1466,2784363
1467,1149607
1468,7700881
1469,164760
1470,104106
1471,7740311
1471,323862
1472,2454475
1473,797298
1473,175395
1473,999257
1473,60400
1474,4926564
1475,2132036
1475,14316
1475,129783
1476,275651
1477,926733
1478,1738972
1479,818407
1480,72662
1481,311840
1481,402013
1482,10046509
1482,22610331
1482,9369720
1482,9917945
1483,32445
1484,351461
1485,12964250
1486,580196
1487,1572241
1488,4328108
1488,320247
1488,1563635
1488,77489
1488,101014
1488,36064
1488,36058
1489,9776876
1490,11813450
1491,486714
1492,409636
1492,42701
1492,23031
1493,9916356
1494,301727
1495,152427
1496,830265
1496,4965
1497,77353
1498,11244026
1499,9668661
1500,42718
1501,41457
1502,6062415
1503,3755301
1504,2900911
1505,8050160
1506,44535
1507,4563201
1508,12567090
1509,10291971
1510,147146
1511,1593855
1511,476575
1511,77142
1512,92254
1513,613605
1514,12675648
1515,12160826
1516,6277227
1517,15712314
1518,476875
1518,22597784
1518,49750
1519,13505926
1520,163677
1520,173165
1521,7798222
1522,2252204
1523,1022331
1524,15762766
1525,11693
1526,11942639
1527,10900053
1528,8801543
1528,9579634
1529,11718466
1530,9143033
1531,1790021
1532,11431000
1532,9796196
1533,12837554
1534,236719
1535,6715481
1536,280410
1537,2058305
1538,341992
1538,31115
1539,16090309
1539,11633124
1539,13508607
1540,10593071
1540,10329439
1540,9551700
1541,6405181
1541,2020983
1541,6318283
1541,3344411
1541,6282753
1542,16031091
1543,394027
1544,16143648
1544,36341895
1544,16281835
1545,308060
1546,420967
1547,10762662
1548,13536606
1549,13492032
1550,13101761
1551,7077917
1551,8051458
1552,60707
1552,31662
1552,8822
1553,17399863
1554,40304
1555,16107908
1556,4025200
1557,252459
1558,159764
1559,6135488
1559,6437016
1560,13193855
1561,111646
1562,18179259
1563,16158528
1564,3418688
1565,3378965
1566,18367554
1567,18592416
1568,18169712
1569,10852343
1570,17900221
1571,7172060
1571,6609563
1571,6724779
1571,7971302
1571,6393631
1571,7128341
1572,7743783
1572,7791997
1572,7124095
1573,12750296
1573,12764606
1573,12987179
1573,10221341
1574,7864220
1575,18707788
1575,18775203
1575,22168240
1575,18007571
1575,20170296
1575,20876097
1576,241388
1577,396931
1578,20419632
1579,18218495
1580,4015864
1580,7444024
1581,10080434
1582,20589303
1583,2404797
1584,10158656
1584,10518423
1584,8689913
1584,10950924
1584,10872085
1584,9500416
1584,9542439
1584,10437680
1585,871284
1586,18226784
1587,18841647
1588,6096231
1589,11737310
1590,15902792
1591,368405
1592,13574710
1593,17375790
1593,17253247
1594,87371
1595,5226968
1596,22674054
1597,12389698
1598,13254159
1599,18406158
1600,6005113
1601,496303
1602,13013083
1603,18877657
1604,11389398
1604,12033364
1604,13227874
1604,13223349
1604,13226173
1605,417656
1606,1076753
1607,21946642
1608,21882327
1609,9942091
1609,7898618
1609,8239438
1610,669541
1611,16089721
1611,37514017
1612,12414625
1613,20798720
1614,22662902
1615,18804857
1615,23398806
1616,16094280
1617,21818422
1618,18600489
1619,3674269
1620,42714
1620,22232
1620,78411
1621,23585287
1622,10872535
1623,16158844
1624,489972
1624,13642
1624,17162
1625,13360957
1625,21822422
1625,15749186
1625,20821111
1625,18049084
1626,20575425
1627,23924229
1628,19485109
1628,13129925
1628,19433029
1628,18007670
1628,18626540
1628,20423680
1628,18211295
1629,8466973
1630,2106193
1630,3083278
1631,25491363
1632,16121661
1633,25035244
1634,25155125
1635,18810929
1636,5900527
1636,7132429
1637,17794325
1638,18806259
1639,23308960
1639,23222016
1639,20256612
1639,22881898
1640,22814408
1640,21852339
1640,22460295
1641,25113747
1642,26127512
1643,22929578
1643,25197374
1643,24807186
1643,20643052
1644,22064780
1645,27241996
1646,24156733
1646,23946416
1646,20454635
1646,23553419
1646,24833801
1646,23398606
1647,65070
1647,13376
1647,13083
1647,828084
1648,11503
1649,211264
1650,23398625
1651,668282
1651,67697
1652,22809818
1653,25826381
1654,14287847
1655,49038
1656,16406114
1657,13413944
1658,422134
1659,22826340
1660,13450398
1661,10135719
1662,11328077
1663,159666
1664,18634859
1664,17611937
1664,25576158
1664,18107677
1664,16115612
1664,17802724
1665,24001
1666,25682803
1667,514771
1667,24770
1668,6582496
1668,4717491
1669,27973757
1670,6931717
1670,6511270
1671,23353422
1672,17302559
1673,23578
1674,25061
1675,25064648
1676,16059409
1677,15819606
1678,15721120
1679,23129
1680,23280166
1681,1364217
1682,20550148
1683,23129715
1683,25263557
1684,24819482
1685,16705
1686,33380504
1687,95626
1688,46204363
1689,31170723
1690,28449231
1691,410389
1692,1344318
1693,22208279
1694,13170021
1694,13531021
1694,11737313
1695,10125238
1695,20940407
1696,668026
1697,546170
1698,15717298
1699,18576
1699,93598
1700,34020174
1701,29546259
1702,258627
1702,449189
1703,24035668
1704,33358760
1705,30069169
1706,274746
1707,30292329
1708,4883204
1708,6567017
1709,36413580
1710,30107571
1710,31158752
1710,34568988
1710,29635592
1711,6371243
1711,6373717
1712,2517439
1712,711901
1713,25692886
1714,40579998
1714,10485751
1714,9627755
1714,18136549
1714,22611920
1715,17333180
1715,38395454
1715,34050917
1715,34311452
1716,31850667
1717,36430456
1717,13637141
1718,31921280
1719,51077
1720,7891973
1720,8314214
1721,27161816
1722,25351826
1723,33883976
1724,42933229
1724,15698416
1725,890210
1726,1433355
1727,21928
1728,40502274
1728,41952489
1729,440777
1729,11734
1730,41741010
1731,15992356
1732,41165488
1732,36613747
1733,1428609
1734,3195668
1735,22628234
1736,17302571
1737,40390773
1738,35540804
1738,38720939
1739,966757
1739,1140838
1740,40864492
1741,10385704
1741,7624594
1742,31869108
1742,31625636
1742,33146881
1742,31225682
1743,10157304
1744,12923588
1745,21401526
1746,1451628
1747,963537
1748,33395557
1748,30134847
1748,32794590
1749,25394434
1749,21104828
1750,239399
1750,409
1751,52521517
1752,30687041
1753,44549137
1753,33257757
1753,35820656
1754,35542217
1754,28107444
1754,30623090
1755,35068650
1756,37004370
1756,44146682
1757,164238
1757,2930911
1757,3223761
1758,7743532
1759,10256072
1759,1821571
1759,733111
1760,36348525
1760,34728667
1761,22571540
1762,13069261
1763,30347616
1764,1821730
1764,357787
1764,357640
1765,32857181
1766,181481
1767,50056671
1768,35617181
1769,22929586
1770,29102841
1771,27864943
1771,10964
1772,676723
1772,6624080
1773,29502332
1773,5326
1774,36222611
1775,7613
1775,170448
1776,34667795
1776,29283884
1777,6627633
1778,782858
1779,1131877
1780,131036
1781,1057502
1782,923993
1783,97401
1784,1862313
1784,1704719
1784,13539044
1784,2815590
1785,2595763
1786,289169
1787,380364
1788,11773
1789,107966
1790,1430980
1791,1627127
1792,6398011
1793,71241
1794,2288200
1794,2288045
1794,2180781
1795,36158
1796,841868
1797,12079
1798,352679
1799,93280
1800,982960
1801,422732
1802,888947
1803,117997
1804,311643
1805,18554
1806,47731
1806,200883
1807,7140754
1808,551876
1809,314986
1810,7327301
1811,2189360
1811,4800274
1812,498744
1813,6436361
1813,7516243
1813,10927555
1814,230853
1815,595304
1816,3525895
1817,9975214
1818,12315661
1819,65149
1820,116413
1820,68494
1820,61886
1821,10453085
1821,3450744
1821,2760915
1822,65955
1822,61
1823,180739
1824,624744
1825,1417493
1826,11933
1827,944555
1827,189015
1828,8802774
1829,9701
1830,8579486
1830,6479259
1830,6917952
1830,6431790
1831,11333985
1832,3431810
1833,51029
1834,349947
1835,414096
1836,98374
1837,1429901
1838,8108609
1839,96478
1839,68497
1839,2723
1840,13827
1840,44767458
1841,11523971
1842,12510143
1843,1199553
1844,13331182
1844,12625589
1845,225542
1845,4948
1845,7784
1846,122312
1847,8582356
1848,7944987
1848,6595144
1848,13414716
1849,16300774
1850,156775
1851,11142635
1852,6987349
1853,15743461
1854,2205663
1855,84060
1856,249043
1857,3131270
1858,12288333
1859,714807
1860,18193684
1861,6905480
1862,6376527
1863,10603056
1864,16282616
1865,15790852
1866,285746
1867,91017
1867,21
1868,18335916
1869,151928
1870,656048
1871,696512
1872,1299072
1873,910152
1874,1908372
1874,25800049
1875,76703
1876,8883573
1877,275474
1878,3472820
1878,5267365
1878,4570679
1879,15972
1879,383514
1880,17313660
1881,16030663
1882,15790870
1882,11366397
1882,16101023
1883,13330670
1884,331883
1885,18458190
1886,9105432
1887,16158498
1887,19049001
1887,15811560
1888,9256545
1889,13500754
1890,15780279
1890,17237214
1891,13554019
1892,10079
1893,26088905
1894,37506437
1895,23433546
1895,13642528
1896,236202
1897,21856367
1898,2978918
1899,18008080
1900,9703922
1901,108064
1902,23317538
1902,22551809
1902,24911006
1902,24453082
1903,18090077
1904,17884042
1904,15823461
1904,17669036
1905,24466484
1906,23398925
1907,10235919
1907,8853299
1907,10644930
1908,20696430
1909,11516221
1910,23374690
1910,17910124
1911,980397
1912,25309550
1913,21531503
1914,18339155
1914,41022133
1915,189096
1915,96789
1916,6720473
1917,241385
1918,30223075
1919,15790878
1920,24502526
1921,29010394
1922,23699996
1923,30622617
1924,25790952
1924,33151799
1924,25430248
1924,27245997
1924,27833670
1925,20980648
1925,17378508
1925,20662728
1926,2218352
1927,24790901
1928,32673847
1929,165422
1930,119537
1931,1353409
1931,1300350
1932,27037952
1932,26077060
1933,10749266
1934,2473508
1935,23299427
1936,27161821
1937,1910949
1938,370523
1938,3234419
1938,8653211
1938,320
1939,4052800
1940,29237221
1940,38812872
1940,35989512
1941,18263530
1941,20821303
1942,29894572
1943,128477
1944,36372914
1945,36100966
1945,34594981
1946,35297562
1946,36546966
1946,36959639
1946,35403058
1946,18498292
1946,39217633
1947,29938031
1948,619962
1948,4314031
1949,18044412
1950,29095402
1951,30038654
1952,30748899
1953,17571466
1954,34467031
1955,33572350
1956,942240
1957,34640668
1958,129215
1959,92488
1960,32075842
1960,27405006
1960,25489134
1960,32718027
1961,4152549
1962,7962312
1963,41456850
1964,26195972
1964,25938481
1964,35259724
1965,3394
1966,39218044
1966,37955748
1966,34964905
1966,35108805
1967,3244570
1968,17465709
1969,40726583
1970,40364332
1970,43263491
1971,990165
1972,28945665
1973,105021
1974,41104077
1975,1299904
1976,24481072
1977,36412998
1977,39884337
1978,24386240
1978,22609341
1979,11455485
1980,21524446
1980,20958632
1981,81042
1982,34381333
1983,16085482
1984,60432
1985,106123
1986,28757261
1986,3
1986,15881
1986,862041
1987,25003696
1987,6
1988,31851019
1988,25868918
1989,15722810
1989,23219493
1989,8755776
1989,12751687
1989,8709523
1989,9593911
1989,13047090
1989,11594257
1989,10215349
1989,11808950
1989,12971616
1989,11563110
1990,414692
1990,1208792
1990,264339
1990,40909452
1990,132778
1990,420737
1991,229033
1991,256683
1992,4605
1992,23001
1993,41701
1994,112472
1995,12532
1995,212087
1996,2909013
1997,81070
1997,186427
1998,1703611
1999,194161
2000,713055
2001,396647
2002,6559778
2003,111626
2003,659577
2004,47907
2005,1722607
2006,27985224
2006,27036528
2006,26792284
2006,25744928
2006,27068734
2007,9720853
2008,553907
2009,656876
2010,38030
2011,29896
2012,2914005
2013,6261078
2014,8621850
2015,6270483
2015,6909544
2016,1663
2017,7146180
2018,393715
2019,232965
2020,132694
2020,9726227
2020,40290
2020,60215
2021,126896
2022,884204
2022,32421
2023,621697
2023,474113
2024,7776209
2025,368731
2026,10889279
2027,1243919
2028,337048
2028,843565
2029,5711852
2030,415699
2031,9939976
2031,7997987
2031,12092105
2032,6944566
2033,49195
2034,3874108
2035,11987358
2036,10316626
2037,648165
2037,109335
2038,9581107
2039,1059184
2039,13358039
2040,326023
2041,5562914
2042,16090231
2043,206662
2043,337019
2043,64222
2044,2031004
2044,757038
2044,40651883
2045,8100015
2046,6037675
2046,15743146
2047,12091089
2048,1636228
2049,9667161
2050,1139452
2050,1523438
2050,815309
2050,40961543
2050,543873
2051,184786
2051,40792913
2051,207410
2052,11131963
2053,60220
2054,6065179
2055,9639648
2056,15706926
2057,169762
2058,7955
2059,980533
2059,156703
2060,37564
2061,8427264
2062,17264519
2063,580789
2064,1846465
2065,5422154
2066,332768
2066,7274337
2067,12993530
2068,15600
2069,523793
2070,17221425
2071,39096
2072,3399370
2073,1635496
2074,15823426
2075,603260
2075,7851203
2076,7827689
2077,16130141
2078,18114057
2079,936503
2080,1917763
2080,194755
2081,6765788
2081,6690630
2082,1092572
2083,62555
2084,14456
2085,13584309
2086,12605487
2087,1269436
2088,6452731
2089,344846
2090,21539471
2091,9470575
2092,54597
2092,54594
2093,7105495
2094,1660955
2095,1540890
2095,2669405
2096,23268552
2096,26204674
2097,437993
2098,23208397
2098,26154389
2099,28604340
2100,1789758
2101,622052
2102,18868171
2103,23354073
2103,22749796
2103,26892110
2103,49894219
2104,6951263
2105,21781544
2106,404403
2107,6577838
2108,11069481
2108,9432902
2108,9762449
2109,18397729
2110,12953520
2111,12730706
2111,17791526
2112,2895061
2113,431178
2114,259861
2115,2635557
2115,18516599
2115,63032
2115,1029082
2115,2376087
2116,17928198
2117,19062
2118,15802693
2119,12462627
2120,14432989
2121,27808997
2122,24396871
2123,24396269
2123,17883918
2124,3268867
2125,22859802
2126,10431144
2127,3280430
2128,25574495
2128,682765
2128,8921
2129,17265217
2130,25410471
2130,11371
2131,17165926
2132,9817161
2132,39280444
2133,24605318
2134,25784766
2135,23664726
2136,6124984
2137,17621103
2138,1801487
2139,10374910
2139,9729504
2140,1844874
2141,16071656
2142,10498695
2143,1319778
2144,20578927
2145,24887441
2146,11365802
2147,23492504
2148,18693910
2149,8119966
2150,23282635
2151,33602101
2152,29430746
2153,23201282
2153,32150483
2154,35335039
2155,37969723
2156,36194389
2157,766020
2158,27245604
2159,34065268
2160,30755001
2161,22320456
2161,28948581
2162,2737076
2162,1812661
2163,24012054
2163,23783156
2164,20757532
2165,39301534
2166,35226779
2167,6652478
2168,34386617
2168,27366528
2169,363423
2170,18404427
2170,18693929
2170,20588642
2170,23190986
2170,18144053
2171,25893817
2171,25667474
2171,25986929
2172,123060
2173,34947549
2173,33832831
2174,25817162
2174,25663717
2174,28363972
2174,25893693
2175,66421
2176,41716679
2176,41837243
2176,42080142
2177,24396857
2177,23444482
2178,23524878
2179,35533431
2179,32326398
2179,36448554
2179,35356382
2179,40389527
2179,35297426
2179,35097255
2179,42283287
2179,34189556
2179,36626748
2179,36388243
2180,15814459
2181,1943742
2181,2574912
2182,25777957
2182,17265216
2183,270259
2184,46004545
2184,35457256
2184,26032825
2185,8038695
2186,25027372
2187,24974015
2188,29939266
2189,58957
2190,6252152
2191,3252262
2192,37811512
2193,411199
2194,543888
2195,22928874
2196,12320360
2197,23732637
2198,103123
2198,51019
2198,3659
2199,17189707
2200,6746349
2200,1219949
2201,13162096
2202,41740211
2203,25484579
2204,22694936
2204,22886868
2205,26189334
2206,8185871
2207,41961994
2208,31189177
2209,9810317
2209,18405
2210,70897
2210,29044
2211,28862528
2212,5470
2212,13079982
2212,40961427
2213,33160963
2213,30653967
2213,25150798
2213,32324273
2213,32487617
2213,32620332
2213,32051912
2213,30267929
2213,33571713
2213,29638166
2214,84405
2215,250645
2216,2213336
2216,2097938
2216,1037637
2216,764347
2216,1627267
2217,385255
2218,48270
2219,539391
2220,310986
2221,1913364
2222,643483
2223,315783
2224,46506
2225,96980
2225,12555973
2225,22875
2225,44659
2225,382450
2226,4889214
2226,6285903
2227,231113
2228,1814637
2229,272607
2230,63504
2231,6452760
2231,247204
2231,8130077
2232,2233479
2233,5986336
2233,4570768
2233,3238153
2233,6002005
2233,6065629
2234,56961
2235,170136
2236,363245
2237,5153988
2238,206857
2239,390786
2240,106924
2241,23617
2242,61985
2242,10603
2242,62571
2243,864554
2244,9879625
2245,662564
2246,7178978
2247,162331
2248,969310
2249,64380
2250,570633
2251,1727625
2252,253071
2253,218859
2254,116483
2255,2763297
2255,128711
2256,11503582
2256,9961796
2256,12680907
2256,28580871
2257,11837482
2257,9808117
2258,657466
2259,13573091
2260,59558
2261,174704
2262,8189310
2263,1577936
2264,3759847
2265,621461
2266,6713108
2267,8144079
2267,10757749
2267,9266779
2268,7199961
2268,6773503
2268,31685789
2269,257070
2270,12074927
2270,13330370
2270,17707092
2270,12266560
2271,13538641
2272,490966
2272,4031
2273,12590
2274,77721
2275,11099156
2276,572633
2277,10841115
2277,8909152
2278,6566558
2278,6609626
2278,6090411
2278,6137154
2278,6604794
2278,6316171
2279,10338405
2280,64359
2281,133729
2282,1004096
2283,13539142
2284,158007
2285,3573476
2286,2714607
2287,2714797
2288,17332435
2289,507086
2290,7332753
2291,2585588
2291,2024336
2292,2488196
2292,18490595
2293,6383944
2293,3591262
2294,263021
2295,651964
2295,823062
2296,7864312
2297,13587039
2297,16182601
2298,37040
2298,205650
2299,18588815
2300,206893
2301,13148060
2302,28748
2303,5111318
2303,2189373
2304,7187391
2304,8008928
2304,7948230
2304,7945049
2305,4035
2306,6810289
2307,2230284
2307,2177236
2308,7739858
2308,5982448
2309,16240980
2310,13513136
2311,18668056
2311,28449045
2311,25688980
2312,2650685
2313,11572026
2314,20819208
2315,17412895
2316,17714301
2317,265205
2318,18342317
2318,19545859
2319,1215358
2319,242472
2320,9334058
2321,8111382
2322,17415480
2322,15798672
2323,21066604
2324,16130105
2325,10785670
2326,22618173
2326,20821097
2326,22523971
2326,19230408
2327,1310812
2328,4312852
2329,232922
2330,2418888
2331,22812333
2332,29658
2333,15818254
2334,20505830
2334,18493592
2334,21965107
2335,10697608
2336,1453138
2337,253984
2338,134225
2339,25992990
2340,414062
2341,23349181
2342,554165
2343,8585924
2344,13513468
2344,17449772
2345,21402833
2346,20646135
2347,965343
2348,317278
2348,149709
2349,12503306
2350,2028
2350,21464466
2351,118769
2352,13320466
2352,6751356
2353,23592235
2354,21421192
2355,18621200
2356,29940879
2357,11910
2358,6968772
2358,6610623
2359,21402336
2360,764861
2360,136251
2360,248484
2360,283494
2361,13006132
2362,25636235
2363,36097796
2363,15766187
2363,18333130
2363,16137612
2364,40411388
2365,27213253
2366,34389270
2367,76548
2367,6545608
2368,25975406
2369,24187925
2369,18114594
2370,27917957
2371,3950400
2372,11295616
2373,15797397
2374,9780389
2375,1057293
2376,12715691
2377,7507944
2377,8490112
2377,9918083
2378,6967247
2379,30001662
2380,25829156
2380,23281789
2380,22733729
2381,30133993
2382,5947
2383,29938354
2384,35604686
2384,37822650
2385,4438553
2386,1282266
2387,33828743
2387,33916024
2387,30821598
2387,40409102
2387,29864343
2388,20344952
2389,6098855
2390,37173847
2391,22875097
2392,39796904
2392,40700317
2392,40121959
2393,6333807
